Date,Colony Activity,Dead Colony Weight,Nest Temperature,Nest Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Nest Weight
2023-03-30 18:58:01,0,0.0157905,23.861,55.5847,371.0,509.0,284.0,1039.0,520.0,429.0,34.7772
2023-03-30 20:43:06,0,0.0269477,21.5648,59.4565,0.0,0.0,0.0,0.0,0.0,473.0,34.7371
2023-03-30 20:58:08,0,0.0269477,21.5648,59.4565,0.0,0.0,0.0,0.0,0.0,473.0,34.7371
2023-03-30 21:13:08,0,0.0269477,21.5648,59.4565,0.0,0.0,0.0,0.0,0.0,473.0,34.7371
2023-03-30 21:28:10,0,0.0289335,22.7532,62.6076,0.0,0.0,0.0,0.0,0.0,525.0,34.7086
2023-03-30 21:43:10,0,0.0289335,22.7532,62.6076,0.0,0.0,0.0,0.0,0.0,525.0,34.7086
2023-03-30 21:58:11,0,0.0289335,22.7532,62.6076,0.0,0.0,0.0,0.0,0.0,525.0,34.7086
2023-03-30 23:43:18,0,0.0369705,22.31,61.7649,0.0,0.0,0.0,0.0,0.0,365.0,34.6801
2023-03-30 23:58:18,0,0.0369705,22.31,61.7649,0.0,0.0,0.0,0.0,0.0,365.0,34.6801
2023-03-31 00:13:19,0,0.0369705,22.31,61.7649,0.0,0.0,0.0,0.0,0.0,365.0,34.6801
2023-03-31 01:42:34,0,0.0428328,17.9896,67.542,0.0,0.0,0.0,0.0,0.0,357.0,34.6057
2023-03-31 01:57:34,0,0.0428328,17.9896,67.542,0.0,0.0,0.0,0.0,0.0,357.0,34.6057
2023-03-31 02:12:34,0,0.0428328,17.9896,67.542,0.0,0.0,0.0,0.0,0.0,357.0,34.6057
2023-03-31 02:27:35,0,0.0428328,17.9896,67.542,0.0,0.0,0.0,0.0,0.0,357.0,34.6057
2023-03-31 04:12:41,0,0.0489788,15.0288,67.6519,0.0,0.0,0.0,0.0,0.0,315.0,34.5486
2023-03-31 04:27:42,0,0.0489788,15.0288,67.6519,0.0,0.0,0.0,0.0,0.0,315.0,34.5486
2023-03-31 04:57:13,1,0.0514371,15.0288,67.6519,0.0,0.0,0.0,0.0,0.0,315.0,34.5486
2023-03-31 06:27:19,52,0.0535174,9.63078,80.1099,5.0,11.0,6.0,21.0,19.0,485.0,34.5315
2023-03-31 06:42:20,175,0.0535174,9.63078,80.1099,5.0,11.0,6.0,21.0,19.0,485.0,34.5315
2023-03-31 06:57:22,233,0.0535174,12.9139,77.6122,39.0,64.0,41.0,122.0,111.0,356.0,34.5029
2023-03-31 07:12:25,229,0.053801,12.9139,77.6122,39.0,64.0,41.0,122.0,111.0,356.0,34.5029
2023-03-31 07:27:30,378,0.053801,12.9139,77.6122,39.0,64.0,41.0,122.0,111.0,356.0,34.5029
2023-03-31 08:57:53,1074,0.0490733,12.36,78.9496,897.0,1216.0,704.0,2422.0,2256.0,365.0,34.4229
2023-03-31 09:13:00,1528,0.0392398,12.36,78.9496,897.0,1216.0,704.0,2422.0,2256.0,365.0,34.4229
2023-03-31 09:28:03,1151,0.0392398,12.36,78.9496,897.0,1216.0,704.0,2422.0,2256.0,365.0,34.4229
2023-03-31 09:43:06,1205,0.0392398,12.36,78.9496,897.0,1216.0,704.0,2422.0,2256.0,365.0,34.4229
2023-03-31 11:13:37,1234,0.0156014,22.0079,75.6947,2076.0,2793.0,1592.0,5499.0,4948.0,641.0,34.3257
2023-03-31 11:28:43,1541,0.0156014,22.0079,75.6947,2076.0,2793.0,1592.0,5499.0,4948.0,641.0,34.3257
2023-03-31 11:43:48,1644,0.0156014,22.0079,75.6947,2076.0,2793.0,1592.0,5499.0,4948.0,641.0,34.3257
2023-03-31 11:58:54,1799,0.00586234,25.8449,70.1557,2225.0,3012.0,1725.0,5982.0,5104.0,727.0,34.3657
2023-03-31 12:14:01,2391,0.00586234,25.8449,70.1557,2225.0,3012.0,1725.0,5982.0,5104.0,727.0,34.3657
2023-03-31 12:29:05,1642,0.00586234,25.8449,70.1557,2225.0,3012.0,1725.0,5982.0,5104.0,727.0,34.3657
2023-03-31 14:59:27,760,0.00444402,27.0836,67.8107,1098.0,1522.0,897.0,3047.0,2430.0,873.0,34.8057
2023-03-31 15:14:26,755,0.00567323,27.0836,67.8107,1098.0,1522.0,897.0,3047.0,2430.0,873.0,34.8057
2023-03-31 15:29:28,412,0.00567323,27.0836,67.8107,1098.0,1522.0,897.0,3047.0,2430.0,873.0,34.8057
2023-03-31 15:44:30,157,0.00973902,27.3052,71.145,2754.0,3685.0,2119.0,7413.0,5449.0,722.0,34.7828
2023-03-31 15:59:32,127,0.00973902,27.3052,71.145,2754.0,3685.0,2119.0,7413.0,5449.0,722.0,34.7828
2023-03-31 16:14:32,87,0.00973902,27.3052,71.145,2754.0,3685.0,2119.0,7413.0,5449.0,722.0,34.7828
2023-03-31 18:29:41,0,0.0198563,27.3858,67.4504,127.0,191.0,120.0,380.0,301.0,470.0,35.1086
2023-03-31 18:44:41,0,0.0198563,27.3858,67.4504,127.0,191.0,120.0,380.0,301.0,470.0,35.1086
2023-03-31 18:59:41,0,0.0198563,27.3858,67.4504,127.0,191.0,120.0,380.0,301.0,470.0,35.1086
2023-03-31 20:44:42,0,0.0285552,28.0706,80.6229,0.0,0.0,0.0,0.0,0.0,1026.0,35.0457
2023-03-31 20:59:58,0,0.0285552,28.0706,80.6229,0.0,0.0,0.0,0.0,0.0,1026.0,35.0457
2023-03-31 21:14:58,0,0.0285552,28.0706,80.6229,0.0,0.0,0.0,0.0,0.0,1026.0,35.0457
2023-03-31 21:30:14,0,0.0315808,27.9095,72.6229,0.0,0.0,0.0,0.0,0.0,324.0,35.04
2023-03-31 21:45:13,0,0.0315808,27.9095,72.6229,0.0,0.0,0.0,0.0,0.0,324.0,35.04
2023-03-31 22:00:14,0,0.0315808,27.9095,72.6229,0.0,0.0,0.0,0.0,0.0,324.0,35.04
2023-03-31 22:00:14,0,0.0315808,27.9095,72.6229,0.0,0.0,0.0,0.0,0.0,324.0,35.04
2023-03-31 23:45:30,0,0.032621,25.9658,77.5634,0.0,0.0,0.0,0.0,0.0,760.0,34.9715
2023-03-31 23:45:30,0,0.032621,25.9658,77.5634,0.0,0.0,0.0,0.0,0.0,760.0,34.9715
2023-04-01 00:00:29,0,0.032621,25.9658,77.5634,0.0,0.0,0.0,0.0,0.0,760.0,34.9715
2023-04-01 00:00:29,0,0.032621,25.9658,77.5634,0.0,0.0,0.0,0.0,0.0,760.0,34.9715
2023-04-01 00:15:45,0,0.032621,25.9658,77.5634,0.0,0.0,0.0,0.0,0.0,760.0,34.9715
2023-04-01 00:15:45,0,0.032621,25.9658,77.5634,0.0,0.0,0.0,0.0,0.0,760.0,34.9715
2023-04-01 01:45:39,0,0.0165469,20.4369,74.5466,0.0,0.0,0.0,0.0,0.0,494.0,34.88
2023-04-01 01:45:39,0,0.0165469,20.4369,74.5466,0.0,0.0,0.0,0.0,0.0,494.0,34.88
2023-04-01 02:00:40,0,0.0165469,20.4369,74.5466,0.0,0.0,0.0,0.0,0.0,494.0,34.88
2023-04-01 02:00:40,0,0.0165469,20.4369,74.5466,0.0,0.0,0.0,0.0,0.0,494.0,34.88
2023-04-01 02:15:39,0,0.0165469,20.4369,74.5466,0.0,0.0,0.0,0.0,0.0,494.0,34.88
2023-04-01 02:15:39,0,0.0165469,20.4369,74.5466,0.0,0.0,0.0,0.0,0.0,494.0,34.88
2023-04-01 02:30:40,0,0.0165469,20.4369,74.5466,0.0,0.0,0.0,0.0,0.0,494.0,34.88
2023-04-01 02:30:40,0,0.0165469,20.4369,74.5466,0.0,0.0,0.0,0.0,0.0,494.0,34.88
2023-04-01 04:00:39,0,0.015034,16.7207,64.9038,0.0,0.0,0.0,0.0,0.0,278.0,34.8114
2023-04-01 04:00:39,0,0.015034,16.7207,64.9038,0.0,0.0,0.0,0.0,0.0,278.0,34.8114
2023-04-01 04:15:57,0,0.015034,16.7207,64.9038,0.0,0.0,0.0,0.0,0.0,278.0,34.8114
2023-04-01 04:15:57,0,0.015034,16.7207,64.9038,0.0,0.0,0.0,0.0,0.0,278.0,34.8114
2023-04-01 04:30:56,0,0.015034,16.7207,64.9038,0.0,0.0,0.0,0.0,0.0,278.0,34.8114
2023-04-01 04:30:56,0,0.015034,16.7207,64.9038,0.0,0.0,0.0,0.0,0.0,278.0,34.8114
2023-04-01 04:45:57,4,0.0166415,16.7207,64.9038,0.0,0.0,0.0,0.0,0.0,278.0,34.8114
2023-04-01 04:45:57,4,0.0166415,16.7207,64.9038,0.0,0.0,0.0,0.0,0.0,278.0,34.8114
2023-04-01 06:31:11,374,0.0187216,14.1325,71.3344,19.0,28.0,19.0,54.0,65.0,270.0,34.7657
2023-04-01 06:31:11,374,0.0187216,14.1325,71.3344,19.0,28.0,19.0,54.0,65.0,270.0,34.7657
2023-04-01 06:46:13,455,0.0187216,14.1325,71.3344,19.0,28.0,19.0,54.0,65.0,270.0,34.7657
2023-04-01 06:46:13,455,0.0187216,14.1325,71.3344,19.0,28.0,19.0,54.0,65.0,270.0,34.7657
2023-04-01 07:01:14,680,0.0187216,14.2634,71.6092,95.0,153.0,90.0,273.0,244.0,389.0,34.7429
2023-04-01 07:01:14,680,0.0187216,14.2634,71.6092,95.0,153.0,90.0,273.0,244.0,389.0,34.7429
2023-04-01 07:16:30,1166,0.015885,14.2634,71.6092,95.0,153.0,90.0,273.0,244.0,389.0,34.7429
2023-04-01 07:16:30,1166,0.015885,14.2634,71.6092,95.0,153.0,90.0,273.0,244.0,389.0,34.7429
2023-04-01 07:31:34,1214,0.015885,14.2634,71.6092,95.0,153.0,90.0,273.0,244.0,389.0,34.7429
2023-04-01 07:31:34,1214,0.015885,14.2634,71.6092,95.0,153.0,90.0,273.0,244.0,389.0,34.7429
2023-04-01 09:02:02,944,0.00321482,13.9109,73.6061,811.0,1123.0,681.0,2252.0,1810.0,362.0,34.6058
2023-04-01 09:02:02,944,0.00321482,13.9109,73.6061,811.0,1123.0,681.0,2252.0,1810.0,362.0,34.6058
2023-04-01 09:17:19,900,0.00321482,13.9109,73.6061,811.0,1123.0,681.0,2252.0,1810.0,362.0,34.6058
2023-04-01 09:17:19,900,0.00321482,13.9109,73.6061,811.0,1123.0,681.0,2252.0,1810.0,362.0,34.6058
2023-04-01 09:32:22,675,0.00321482,13.9109,73.6061,811.0,1123.0,681.0,2252.0,1810.0,362.0,34.6058
2023-04-01 09:32:22,675,0.00321482,13.9109,73.6061,811.0,1123.0,681.0,2252.0,1810.0,362.0,34.6058
2023-04-01 09:47:25,810,0.00321482,13.9109,73.6061,811.0,1123.0,681.0,2252.0,1810.0,362.0,34.6058
2023-04-01 09:47:25,810,0.00321482,13.9109,73.6061,811.0,1123.0,681.0,2252.0,1810.0,362.0,34.6058
2023-04-01 11:17:49,1025,0.0134266,23.1963,62.5466,2426.0,3327.0,1859.0,6365.0,5646.0,746.0,34.6971
2023-04-01 11:17:49,1025,0.0134266,23.1963,62.5466,2426.0,3327.0,1859.0,6365.0,5646.0,746.0,34.6971
2023-04-01 11:32:52,989,0.0134266,23.1963,62.5466,2426.0,3327.0,1859.0,6365.0,5646.0,746.0,34.6971
2023-04-01 11:32:52,989,0.0134266,23.1963,62.5466,2426.0,3327.0,1859.0,6365.0,5646.0,746.0,34.6971
2023-04-01 11:47:56,907,0.0134266,23.1963,62.5466,2426.0,3327.0,1859.0,6365.0,5646.0,746.0,34.6971
2023-04-01 11:47:56,907,0.0134266,23.1963,62.5466,2426.0,3327.0,1859.0,6365.0,5646.0,746.0,34.6971
2023-04-01 12:03:00,1138,0.0146558,23.2063,44.8916,2266.0,3069.0,1759.0,6042.0,5326.0,1922.0,34.7429
2023-04-01 12:03:00,1138,0.0146558,23.2063,44.8916,2266.0,3069.0,1759.0,6042.0,5326.0,1922.0,34.7429
2023-04-01 12:18:02,1191,0.0146558,23.2063,44.8916,2266.0,3069.0,1759.0,6042.0,5326.0,1922.0,34.7429
2023-04-01 12:18:02,1191,0.0146558,23.2063,44.8916,2266.0,3069.0,1759.0,6042.0,5326.0,1922.0,34.7429
2023-04-01 12:33:04,1209,0.0146558,23.2063,44.8916,2266.0,3069.0,1759.0,6042.0,5326.0,1922.0,34.7429
2023-04-01 12:33:04,1209,0.0146558,23.2063,44.8916,2266.0,3069.0,1759.0,6042.0,5326.0,1922.0,34.7429
2023-04-01 15:03:34,368,0.00160741,23.7401,42.6565,804.0,1187.0,725.0,2402.0,1769.0,687.0,35.0229
2023-04-01 15:03:34,368,0.00160741,23.7401,42.6565,804.0,1187.0,725.0,2402.0,1769.0,687.0,35.0229
2023-04-01 15:18:36,268,0.00160741,23.7401,42.6565,804.0,1187.0,725.0,2402.0,1769.0,687.0,35.0229
2023-04-01 15:18:36,268,0.00160741,23.7401,42.6565,804.0,1187.0,725.0,2402.0,1769.0,687.0,35.0229
2023-04-01 15:33:37,220,0.00160741,23.7401,42.6565,804.0,1187.0,725.0,2402.0,1769.0,687.0,35.0229
2023-04-01 15:33:37,220,0.00160741,23.7401,42.6565,804.0,1187.0,725.0,2402.0,1769.0,687.0,35.0229
2023-04-01 15:48:39,208,0.00236384,29.7927,56.226,766.0,1107.0,670.0,2252.0,1669.0,532.0,35.0742
2023-04-01 15:48:39,208,0.00236384,29.7927,56.226,766.0,1107.0,670.0,2252.0,1669.0,532.0,35.0742
2023-04-01 16:03:41,164,0.00236384,29.7927,56.226,766.0,1107.0,670.0,2252.0,1669.0,532.0,35.0742
2023-04-01 16:03:41,164,0.00236384,29.7927,56.226,766.0,1107.0,670.0,2252.0,1669.0,532.0,35.0742
2023-04-01 16:18:53,151,0.00236384,29.7927,56.226,766.0,1107.0,670.0,2252.0,1669.0,532.0,35.0742
2023-04-01 16:18:53,151,0.00236384,29.7927,56.226,766.0,1107.0,670.0,2252.0,1669.0,532.0,35.0742
2023-04-01 18:04:04,0,0.00274206,30.0646,60.5985,2531.0,3319.0,1690.0,6519.0,4127.0,585.0,35.3029
2023-04-01 18:04:04,0,0.00274206,30.0646,60.5985,2531.0,3319.0,1690.0,6519.0,4127.0,585.0,35.3029
2023-04-01 18:19:06,0,0.000850984,30.0646,60.5985,2531.0,3319.0,1690.0,6519.0,4127.0,585.0,35.3029
2023-04-01 18:19:06,0,0.000850984,30.0646,60.5985,2531.0,3319.0,1690.0,6519.0,4127.0,585.0,35.3029
2023-04-01 18:34:07,0,0.000850984,30.0646,60.5985,2531.0,3319.0,1690.0,6519.0,4127.0,585.0,35.3029
2023-04-01 18:34:07,0,0.000850984,30.0646,60.5985,2531.0,3319.0,1690.0,6519.0,4127.0,585.0,35.3029
2023-04-01 18:49:08,0,0.000850984,30.0646,60.5985,2531.0,3319.0,1690.0,6519.0,4127.0,585.0,35.3029
2023-04-01 18:49:08,0,0.000850984,30.0646,60.5985,2531.0,3319.0,1690.0,6519.0,4127.0,585.0,35.3029
2023-04-01 20:49:28,0,0.0137103,23.9012,49.8076,0.0,0.0,0.0,0.0,0.0,395.0,35.2971
2023-04-01 20:49:28,0,0.0137103,23.9012,49.8076,0.0,0.0,0.0,0.0,0.0,395.0,35.2971
2023-04-01 21:04:27,0,0.0137103,23.9012,49.8076,0.0,0.0,0.0,0.0,0.0,395.0,35.2971
2023-04-01 21:04:27,0,0.0137103,23.9012,49.8076,0.0,0.0,0.0,0.0,0.0,395.0,35.2971
2023-04-01 21:19:29,0,0.0137103,23.9012,49.8076,0.0,0.0,0.0,0.0,0.0,395.0,35.2971
2023-04-01 21:19:29,0,0.0137103,23.9012,49.8076,0.0,0.0,0.0,0.0,0.0,395.0,35.2971
2023-04-01 21:34:28,0,0.0180598,25.3917,66.6504,0.0,0.0,0.0,0.0,0.0,704.0,35.2857
2023-04-01 21:34:28,0,0.0180598,25.3917,66.6504,0.0,0.0,0.0,0.0,0.0,704.0,35.2857
2023-04-01 21:49:30,0,0.0180598,25.3917,66.6504,0.0,0.0,0.0,0.0,0.0,704.0,35.2857
2023-04-01 21:49:30,0,0.0180598,25.3917,66.6504,0.0,0.0,0.0,0.0,0.0,704.0,35.2857
2023-04-01 23:34:32,0,0.0229766,25.573,65.5267,0.0,0.0,0.0,0.0,0.0,344.0,35.2228
2023-04-01 23:49:32,0,0.0229766,25.573,65.5267,0.0,0.0,0.0,0.0,0.0,344.0,35.2228
2023-04-02 00:04:33,0,0.0229766,25.573,65.5267,0.0,0.0,0.0,0.0,0.0,344.0,35.2228
2023-04-02 00:19:33,0,0.0229766,25.573,65.5267,0.0,0.0,0.0,0.0,0.0,344.0,35.2228
2023-04-02 01:49:02,0,0.0191944,15.4618,65.1542,0.0,0.0,0.0,0.0,0.0,307.0,35.1485
2023-04-02 02:04:04,0,0.0191944,15.4618,65.1542,0.0,0.0,0.0,0.0,0.0,307.0,35.1485
2023-04-02 02:19:04,0,0.0191944,15.4618,65.1542,0.0,0.0,0.0,0.0,0.0,307.0,35.1485
2023-04-02 02:34:05,0,0.0191944,15.4618,65.1542,0.0,0.0,0.0,0.0,0.0,307.0,35.1485
2023-04-02 04:04:07,0,0.0227874,18.2112,65.6977,0.0,0.0,0.0,0.0,0.0,323.0,35.0686
2023-04-02 04:19:08,0,0.0227874,18.2112,65.6977,0.0,0.0,0.0,0.0,0.0,323.0,35.0686
2023-04-02 04:34:10,14,0.0227874,18.2112,65.6977,0.0,0.0,0.0,0.0,0.0,323.0,35.0686
2023-04-02 04:49:12,7,0.0257186,18.2112,65.6977,0.0,0.0,0.0,0.0,0.0,323.0,35.0686
2023-04-02 06:34:01,332,0.0312973,22.3805,61.9359,29.0,44.0,31.0,95.0,49.0,382.0,35.0228
2023-04-02 06:49:02,511,0.0312973,22.3805,61.9359,29.0,44.0,31.0,95.0,49.0,382.0,35.0228
2023-04-02 07:04:04,727,0.0305408,12.0478,66.4305,155.0,229.0,141.0,472.0,321.0,417.0,35.0057
2023-04-02 07:19:06,860,0.0305408,12.0478,66.4305,155.0,229.0,141.0,472.0,321.0,417.0,35.0057
2023-04-02 07:34:10,1110,0.0305408,12.0478,66.4305,155.0,229.0,141.0,472.0,321.0,417.0,35.0057
2023-04-02 09:04:50,955,0.0157905,11.2119,68.6046,846.0,1187.0,732.0,2361.0,2073.0,390.0,34.8457
2023-04-02 09:19:54,805,0.0157905,11.2119,68.6046,846.0,1187.0,732.0,2361.0,2073.0,390.0,34.8457
2023-04-02 09:34:56,712,0.0157905,11.2119,68.6046,846.0,1187.0,732.0,2361.0,2073.0,390.0,34.8457
2023-04-02 09:50:05,619,0.0157905,11.2119,68.6046,846.0,1187.0,732.0,2361.0,2073.0,390.0,34.8457
2023-04-02 11:20:32,465,0.00850983,24.1732,64.916,2325.0,3136.0,1751.0,5880.0,5445.0,716.0,35.0
2023-04-02 11:35:37,557,0.00850983,24.1732,64.916,2325.0,3136.0,1751.0,5880.0,5445.0,716.0,35.0
2023-04-02 11:50:35,868,0.00850983,24.1732,64.916,2325.0,3136.0,1751.0,5880.0,5445.0,716.0,35.0
2023-04-02 12:05:37,922,0.0040658,25.3817,56.8122,2139.0,2919.0,1666.0,5793.0,5204.0,666.0,35.0228
2023-04-02 12:20:41,1367,0.0040658,25.3817,56.8122,2139.0,2919.0,1666.0,5793.0,5204.0,666.0,35.0228
2023-04-02 12:35:44,1682,0.0040658,25.3817,56.8122,2139.0,2919.0,1666.0,5793.0,5204.0,666.0,35.0228
2023-04-02 15:06:23,311,0.000661875,25.8751,52.7939,1761.0,2453.0,1435.0,4902.0,3961.0,414.0,35.1771
2023-04-02 15:21:26,330,0.000661875,25.8751,52.7939,1761.0,2453.0,1435.0,4902.0,3961.0,414.0,35.1771
2023-04-02 15:36:28,240,0.000661875,25.8751,52.7939,1761.0,2453.0,1435.0,4902.0,3961.0,414.0,35.1771
2023-04-02 15:51:28,176,0.00179652,22.4611,53.545,2049.0,2832.0,1663.0,5789.0,4176.0,676.0,35.24
2023-04-02 16:06:29,107,0.00179652,22.4611,53.545,2049.0,2832.0,1663.0,5789.0,4176.0,676.0,35.24
2023-04-02 16:21:32,117,0.00179652,22.4611,53.545,2049.0,2832.0,1663.0,5789.0,4176.0,676.0,35.24
2023-04-02 18:06:40,0,0.0101172,23.9919,55.5847,214.0,313.0,183.0,648.0,456.0,632.0,35.5714
2023-04-02 18:21:41,0,0.0154123,23.9919,55.5847,214.0,313.0,183.0,648.0,456.0,632.0,35.5714
2023-04-02 18:36:42,0,0.0154123,23.9919,55.5847,214.0,313.0,183.0,648.0,456.0,632.0,35.5714
2023-04-02 18:51:58,0,0.0154123,23.9919,55.5847,214.0,313.0,183.0,648.0,456.0,632.0,35.5714
2023-04-02 20:52:14,0,0.0260968,17.4458,65.3863,0.0,0.0,0.0,0.0,0.0,375.0,35.5028
2023-04-02 21:07:13,0,0.0260968,17.4458,65.3863,0.0,0.0,0.0,0.0,0.0,375.0,35.5028
2023-04-02 21:37:29,0,0.0280824,22.9344,63.0779,0.0,0.0,0.0,0.0,0.0,336.0,35.48
2023-04-02 21:52:30,0,0.0280824,22.9344,63.0779,0.0,0.0,0.0,0.0,0.0,336.0,35.48
2023-04-02 23:22:29,0,0.0320536,23.0251,66.2718,0.0,0.0,0.0,0.0,0.0,386.0,35.4285
2023-04-02 23:37:46,0,0.032432,23.0251,66.2718,0.0,0.0,0.0,0.0,0.0,386.0,35.4285
2023-04-02 23:52:45,0,0.032432,23.0251,66.2718,0.0,0.0,0.0,0.0,0.0,386.0,35.4285
2023-04-03 00:08:01,0,0.032432,23.0251,66.2718,0.0,0.0,0.0,0.0,0.0,386.0,35.4285
2023-04-03 01:53:02,0,0.0364032,21.9173,70.0947,0.0,0.0,0.0,0.0,0.0,412.0,35.3601
2023-04-03 02:08:19,0,0.0364032,21.9173,70.0947,0.0,0.0,0.0,0.0,0.0,412.0,35.3601
2023-04-03 02:23:18,0,0.0364032,21.9173,70.0947,0.0,0.0,0.0,0.0,0.0,412.0,35.3601
2023-04-03 04:08:35,0,0.0406581,20.9102,70.4672,0.0,0.0,0.0,0.0,0.0,312.0,35.2972
2023-04-03 04:23:35,1,0.0406581,20.9102,70.4672,0.0,0.0,0.0,0.0,0.0,312.0,35.2972
2023-04-03 04:38:36,6,0.0406581,20.9102,70.4672,0.0,0.0,0.0,0.0,0.0,312.0,35.2972
2023-04-03 04:53:36,8,0.0316755,20.9102,70.4672,0.0,0.0,0.0,0.0,0.0,312.0,35.2972
2023-04-03 06:23:21,22,0.0293116,20.2556,66.6199,1.0,2.0,1.0,6.0,6.0,286.0,35.2971
2023-04-03 06:38:22,23,0.0320537,20.2556,66.6199,1.0,2.0,1.0,6.0,6.0,286.0,35.2971
2023-04-03 06:53:23,19,0.0320537,20.2556,66.6199,1.0,2.0,1.0,6.0,6.0,286.0,35.2971
2023-04-03 07:08:24,20,0.0329046,21.021,68.5252,9.0,19.0,8.0,30.0,32.0,455.0,35.2971
2023-04-03 07:23:26,14,0.0329046,21.021,68.5252,9.0,19.0,8.0,30.0,32.0,455.0,35.2971
2023-04-03 09:08:45,52,0.0338503,21.0109,69.9298,133.0,162.0,88.0,320.0,312.0,456.0,35.2857
2023-04-03 09:23:47,33,0.0338503,21.0109,69.9298,133.0,162.0,88.0,320.0,312.0,456.0,35.2857
2023-04-03 09:38:48,39,0.0338503,21.0109,69.9298,133.0,162.0,88.0,320.0,312.0,456.0,35.2857
2023-04-03 09:53:49,47,0.0338503,21.0109,69.9298,133.0,162.0,88.0,320.0,312.0,456.0,35.2857
2023-04-03 11:23:58,6,0.0275152,21.7159,66.9313,232.0,314.0,169.0,627.0,564.0,422.0,35.1942
2023-04-03 11:38:59,2,0.0275152,21.7159,66.9313,232.0,314.0,169.0,627.0,564.0,422.0,35.1942
2023-04-03 11:54:00,3,0.0275152,21.7159,66.9313,232.0,314.0,169.0,627.0,564.0,422.0,35.1942
2023-04-03 12:09:02,7,0.0311082,19.319,66.9435,415.0,595.0,327.0,1152.0,1075.0,257.0,35.1886
2023-04-03 12:24:03,8,0.0311082,19.319,66.9435,415.0,595.0,327.0,1152.0,1075.0,257.0,35.1886
2023-04-03 15:09:09,15,0.040469,19.6513,66.7114,180.0,268.0,162.0,507.0,464.0,295.0,35.2744
2023-04-03 15:24:09,11,0.040469,19.6513,66.7114,180.0,268.0,162.0,507.0,464.0,295.0,35.2744
2023-04-03 15:39:11,8,0.0392398,19.6513,66.7114,180.0,268.0,162.0,507.0,464.0,295.0,35.2744
2023-04-03 15:54:11,28,0.0392398,18.2917,65.6977,234.0,339.0,194.0,654.0,617.0,290.0,35.3029
2023-04-03 16:09:12,31,0.0392398,18.2917,65.6977,234.0,339.0,194.0,654.0,617.0,290.0,35.3029
2023-04-03 18:09:27,2,0.0243949,18.2213,67.2061,8.0,16.0,8.0,36.0,24.0,491.0,35.1257
2023-04-03 18:24:27,3,0.0364032,18.2213,67.2061,8.0,16.0,8.0,36.0,24.0,491.0,35.1257
2023-04-03 18:39:28,2,0.0364032,18.2213,67.2061,8.0,16.0,8.0,36.0,24.0,491.0,35.1257
2023-04-03 18:54:43,1,0.0364032,18.2213,67.2061,8.0,16.0,8.0,36.0,24.0,491.0,35.1257
2023-04-03 20:55:43,0,0.0330938,19.1679,64.7634,0.0,0.0,0.0,0.0,0.0,202.0,35.1943
2023-04-03 21:10:44,0,0.0330938,19.1679,64.7634,0.0,0.0,0.0,0.0,0.0,202.0,35.1943
2023-04-03 21:25:58,0,0.0361195,20.7289,71.6702,0.0,0.0,0.0,0.0,0.0,325.0,35.1599
2023-04-03 21:40:59,0,0.0361195,20.7289,71.6702,0.0,0.0,0.0,0.0,0.0,325.0,35.1599
2023-04-03 21:56:14,0,0.0361195,20.7289,71.6702,0.0,0.0,0.0,0.0,0.0,325.0,35.1599
2023-04-03 23:27:14,0,0.0376323,19.9434,72.1038,0.0,0.0,0.0,0.0,0.0,389.0,35.1428
2023-04-03 23:42:29,0,0.04236,19.9434,72.1038,0.0,0.0,0.0,0.0,0.0,389.0,35.1428
2023-04-03 23:57:45,0,0.04236,19.9434,72.1038,0.0,0.0,0.0,0.0,0.0,389.0,35.1428
2023-04-04 00:12:44,0,0.04236,19.9434,72.1038,0.0,0.0,0.0,0.0,0.0,389.0,35.1428
2023-04-04 01:43:32,0,0.0442511,18.2414,70.7359,0.0,0.0,0.0,0.0,0.0,468.0,35.1142
2023-04-04 01:58:31,0,0.0442511,18.2414,70.7359,0.0,0.0,0.0,0.0,0.0,468.0,35.1142
2023-04-04 02:13:47,0,0.0442511,18.2414,70.7359,0.0,0.0,0.0,0.0,0.0,468.0,35.1142
2023-04-04 02:28:46,0,0.0442511,18.2414,70.7359,0.0,0.0,0.0,0.0,0.0,468.0,35.1142
2023-04-04 03:59:47,0,0.0444401,16.2675,71.542,0.0,0.0,0.0,0.0,0.0,243.0,35.0857
2023-04-04 04:14:46,0,0.0444401,16.2675,71.542,0.0,0.0,0.0,0.0,0.0,243.0,35.0857
2023-04-04 04:29:47,0,0.0444401,16.2675,71.542,0.0,0.0,0.0,0.0,0.0,243.0,35.0857
2023-04-04 04:44:47,6,0.0432111,16.2675,71.542,0.0,0.0,0.0,0.0,0.0,243.0,35.0857
2023-04-04 06:30:06,606,0.0392398,18.9564,72.4458,11.0,9.0,7.0,23.0,29.0,359.0,35.0229
2023-04-04 06:45:06,773,0.0392398,18.9564,72.4458,11.0,9.0,7.0,23.0,29.0,359.0,35.0229
2023-04-04 07:00:06,574,0.0392398,11.9672,77.8626,48.0,66.0,47.0,138.0,150.0,296.0,34.9942
2023-04-04 07:15:09,686,0.0384834,11.9672,77.8626,48.0,66.0,47.0,138.0,150.0,296.0,34.9942
2023-04-04 07:30:12,652,0.0384834,11.9672,77.8626,48.0,66.0,47.0,138.0,150.0,296.0,34.9942
